com_cogent,174,hrk01,UA_Kharkiv,Kharkiv UA
com_cogent,174,iah01,US_Houston,Houston US
com_cogent,174,jax01,US_Jacksonville,Jacksonville US
com_cogent,174,jfk02,US_New_York,New York US
com_cogent,174,lax01,US_Los_Angeles,Los Angeles US
com_cogent,174,lis01,PT_Lisbon,Lisbon PT
com_cogent,174,lon13,GB_London,London GB
com_cogent,174,lpl01,GB_Southport,Southport GB
com_cogent,174,mad05,ES_Madrid,Madrid ES
com_cogent,174,mci01,US_Kansas_City,Kansas City US
com_cogent,174,mco01,US_Orlando,Orlando US
com_cogent,174,mex01,MX_Mexico_City,Mexico City MX
com_cogent,174,mia01,US_Miami,Miami US
com_cogent,174,mil01,IT_Milan,Milan IT
com_cogent,174,mrs01,FR_Marseille,Marseille FR
com_cogent,174,msp01,US_Minneapolis,Minneapolis US
com_cogent,174,muc01,DE_Munich,Munich DE
com_cogent,174,nue01,DE_Nuremberg,Nuremberg DE
com_cogent,174,ord01,US_Chicago,Chicago US
com_cogent,174,osl01,NO_Oslo,Oslo NO
com_cogent,174,par01,FR_Paris,Paris FR
com_cogent,174,phl01,US_Philadelphia,Philadelphia US
com_cogent,174,rom01,IT_Rome,Rome IT
com_cogent,174,san01,US_San_Diego,San Diego US
com_cogent,174,sea01,US_Seattle,Seattle US
com_cogent,174,sfo01,US_San_Francisco,San Francisco US
com_cogent,174,sjc01,US_San_Jose,San Jose US
com_cogent,174,smf01,US_Sacramento,Sacramento US
com_cogent,174,sof02,BG_Sofia,Sofia BG
com_cogent,174,sto03,SE_Stockholm,Stockholm SE
com_cogent,174,tll01,EE_Tallinn,Tallinn EE
com_cogent,174,tpa01,US_Tampa,Tampa US
com_cogent,174,tyo01,JP_Tokyo,Tokyo JP
com_cogent,174,vie01,AT_Vienna,Vienna AT
com_cogent,174,vlc01,ES_Valencia,Valencia ES
com_cogent,174,waw01,PL_Warsaw,Warsaw PL
com_cogent,174,ymq01,CA_Montreal,Montreal CA
com_cogent,174,yyz01,CA_Toronto,Toronto CA
com_cogent,174,zrh01,CH_Zurich,Zurich CH
com_conit,58511,0,Sydney_AU,Sydney AU
com_conit,58511,1,Melbourne_AU,Melbourne AU
com_conit,58511,2,Brisbane_AU,Brisbane AU
com_conit,58511,3,Perth_AU,Perth AU
com_conit,58511,4,Warragul_AU,Warragul AU
com_conit,58511,5,Los_Angeles_CA_US,Los Angeles CA US
com_connect,2764,Melbourne,Melbourne_AU,Melbourne AU
com_connect,2764,Perth,Perth_AU,Perth AU
com_connect,2764,Sydney,Sydney_AU,Sydney AU
com_core,33891,none,New_Orleans_LA_US,New Orleans LA US
com_flagtel,15412,ALX001-Alexandria,Alexandria_EG,Alexandria EG
com_flagtel,15412,AMS001-Amsterdam,Amsterdam_NL,Amsterdam NL
com_flagtel,15412,BAH001-Bahrain,Bahrain,Bahrain
com_flagtel,15412,CAI001-Cairo,Cairo_EG,Cairo EG
com_flagtel,15412,CHN001-Chennai,Chennai_IN,Chennai IN
com_flagtel,15412,DMM001-Al Khobar,Al_Khobar_SA,Al Khobar SA
com_flagtel,15412,DOH002-Doha,Doha_QAT,Doha QAT
com_flagtel,15412,DXB001-Dubai,Dubai_UAE,Dubai UAE
com_flagtel,15412,FRA005-Frankfurt,Frankfurt_DE,Frankfurt DE
com_flagtel,15412,HKG003-Hong Kong,Hong_Kong_HK,Hong Kong HK
com_flagtel,15412,JED002-Jeddah,Jeddah_SA,Jeddah SA
com_flagtel,15412,LAX002-Los Angeles,Los_Angeles_CA_US,Los Angeles CA US
com_flagtel,15412,LDN001-London,London_UK_1,London UK
com_flagtel,15412,LDN004-London,London_UK_2,London UK
com_flagtel,15412,MAD003-Madrid,Madrid_ES,Madrid ES
com_flagtel,15412,MMB003-Mumbai,Mumbai_IN_1,Mumbai IN
com_flagtel,15412,MMB004-Mumbai,Mumbai_IN_2,Mumbai IN
com_flagtel,15412,NYC005-New York,New_York_NY_US_1,New York NY US
com_flagtel,15412,NYC007-New York,New_York_NY_US_2,New York NY US
com_flagtel,15412,PAO001-Palo Alto,Palo_Alto_CA_US,Palo Alto CA US
com_flagtel,15412,PRS001-Paris,Paris_FR_1,Paris FR
com_flagtel,15412,PRS002-Paris,Paris_FR_2,Paris FR
com_flagtel,15412,SEO003-Seoul,Seoul_KR,Seoul KR
com_flagtel,15412,SIN001-Singapore,Singapore_SG,Singapore SG
com_flagtel,15412,TOK002-Tokyo,Tokyo_JP_1,Tokyo JP
com_flagtel,15412,TOK007-Tokyo,Tokyo_JP_2,Tokyo JP
com_flagtel,15412,TPE001-Taipei,Taipei_TW,Taipei TW
com_flagtel,15412,TRV001-Trivandrum,Trivandrum_IN,Trivandrum IN
com_fluidhosting,33552,none,New_Jersey,New Jersey US
com_hgc,9304,none,Hong_Kong_HK,Hong Kong
com_hgcintl,15169,HongKong,Hong_Kong_HK,Hong Kong HK
com_hgcintl,15169,London,London_UK,London UK
com_hgcintl,15169,LosAngeles,Los_Angeles_CA_US,Los Angeles CA US
com_hgcintl,15169,Malaysia,Malaysia,Malaysia
com_hgcintl,15169,Singapore,Singapore,Singapore
com_hgcintl,15169,Taiwan,Taiwan,Taiwan
com_hostnetworks,4851,"Brisbane (AU), HN Router",Brisbane_AU,"Brisbane, AU"
com_hostnetworks,4851,"Sydney (AU), HN Router",Sydney_AU,"Sydney, AU"
com_hostvirtual,36236,bucharest,Bucharest_RO,Bucharest RO
com_hostvirtual,36236,chicago,Chicago_IL_US,Chicago IL US
com_hostvirtual,36236,dallas,Dallas_TX_US,Dallas TX US
com_hostvirtual,36236,ddos-protected-cloud,Los_Angeles_US_DDoS_Protected,Los Angeles US
com_hostvirtual,36236,denver,Denver_CO_US,Denver CO US
com_hostvirtual,36236,france-vps,Paris_FR,Paris FR
com_hostvirtual,36236,frankfurt,Frankfurt_DE,Frankfurt DE
com_hostvirtual,36236,hong-kong-vps,Hong_Kong_HK,Hong Kong HK
com_hostvirtual,36236,los-angeles,Los_Angeles_CA_US,Los Angeles CA US
com_hostvirtual,36236,miami,Miami_FL_US,Miami FL US
com_hostvirtual,36236,new-york,New_York_NY_US,New York NY US
